symbol,side,opened_at,closed_at,entry_price,exit_price,stop_price,take_price,exit_reason,gross_return,net_return,fee_bps,slippage_bps,r_multiple,quantity_fraction,ladder_r,mae_r,mfe_r,bars_to_mfe,bars_held
ETH/USDT,long,2026-03-06T07:30:00+00:00,2026-03-06T13:45:00+00:00,2083.21,2031.12975,2031.12975,2187.3705,stoploss,-0.024999999999999988,-0.026199999999999987,10.0,2.0,-1.0,1.0,,-1.0,0.25057483403017816,7,25
ETH/USDT,short,2026-03-08T11:30:00+00:00,2026-03-09T03:15:00+00:00,1948.05,1996.75125,1996.75125,1850.6475,stoploss,-0.02500000000000004,-0.02620000000000004,10.0,2.0,-1.0,1.0,,-1.0,0.7470034136700768,42,63
BTC/USDT,short,2026-03-08T02:45:00+00:00,2026-03-09T13:15:00+00:00,66890.9,68563.1725,68563.1725,63546.355,stoploss,-0.0250000000000001,-0.026200000000000098,10.0,2.0,-1.0,1.0,,-1.0,0.9979832832268591,104,138
ETH/USDT,long,2026-03-09T13:00:00+00:00,2026-03-09T14:30:00+00:00,2008.75,2109.1875,1958.53125,2109.1875,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,-0.1545239576851274,2.0,6,6
ETH/USDT,long,2026-03-09T16:15:00+00:00,2026-03-09T16:30:00+00:00,2028.47,1977.75825,1977.75825,2129.8935,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2026-03-09T16:30:00+00:00,2026-03-10T01:30:00+00:00,2029.04,1978.314,1978.314,2130.492,stoploss,-0.024999999999999942,-0.026199999999999942,10.0,2.0,-1.0,1.0,,-1.0,0.38402397192761234,12,36
BTC/USDT,long,2026-03-10T07:30:00+00:00,2026-03-10T22:30:00+00:00,70333.3,68574.9675,68574.9675,73849.965,stoploss,-0.025000000000000057,-0.026200000000000057,10.0,2.0,-1.0,1.0,,-1.0,0.9490241464569376,30,60
BTC/USDT,long,2026-03-11T02:00:00+00:00,2026-03-11T02:15:00+00:00,70258.8,68502.33,68502.33,73771.74,stoploss,-0.025000000000000015,-0.026200000000000015,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,long,2026-03-10T02:00:00+00:00,2026-03-11T02:45:00+00:00,2018.79,1968.32025,1968.32025,2119.7295,stoploss,-0.024999999999999988,-0.026199999999999987,10.0,2.0,-1.0,1.0,,-1.0,1.6090826683310315,63,99
BTC/USDT,long,2026-03-11T10:30:00+00:00,2026-03-13T13:15:00+00:00,69647.8,73130.19,67906.605,73130.19,takeprofit,0.04999999999999999,0.04879999999999999,10.0,2.0,1.9999999999999918,1.0,,-0.5066635270604347,1.9999999999999916,203,203
ETH/USDT,long,2026-03-11T13:30:00+00:00,2026-03-13T13:15:00+00:00,2066.6,2169.93,2014.935,2169.93,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,2.0,1.0,,-0.9350624213684309,2.0,191,191
ETH/USDT,long,2026-03-13T13:15:00+00:00,2026-03-13T16:00:00+00:00,2181.99,2127.44025,2127.44025,2291.0895,stoploss,-0.024999999999999856,-0.026199999999999855,10.0,2.0,-1.0,1.0,,-1.0,0.32410780984331544,5,11
BTC/USDT,long,2026-03-13T13:45:00+00:00,2026-03-13T16:15:00+00:00,73405.8,71570.655,71570.655,77076.09,stoploss,-0.025000000000000053,-0.026200000000000053,10.0,2.0,-1.0,1.0,,-1.0,0.323789128379499,2,10
ETH/USDT,long,2026-03-13T20:30:00+00:00,2026-03-16T03:30:00+00:00,2109.09,2214.5445,2056.36275,2214.5445,takeprofit,0.04999999999999991,0.04879999999999991,10.0,2.0,1.999999999999983,1.0,,-0.9080693569264426,1.9999999999999827,220,220
ETH/USDT,long,2026-03-16T03:30:00+00:00,2026-03-16T21:00:00+00:00,2234.5,2346.225,2178.6375,2346.225,takeprofit,0.04999999999999996,0.04879999999999996,10.0,2.0,1.999999999999992,1.0,,-0.06480196912060647,1.9999999999999918,70,70
BTC/USDT,long,2026-03-15T09:00:00+00:00,2026-03-17T00:00:00+00:00,71792.0,75381.6,69997.2,75381.6,takeprofit,0.05000000000000008,0.04880000000000008,10.0,2.0,2.0,1.0,,-0.25763316246935225,2.0,156,156
BTC/USDT,long,2026-03-17T01:15:00+00:00,2026-03-17T05:45:00+00:00,75907.1,74009.4225,74009.4225,79702.455,stoploss,-0.025000000000000067,-0.026200000000000067,10.0,2.0,-1.0,1.0,,-1.0,0.006481607122384243,1,18
ETH/USDT,long,2026-03-16T21:00:00+00:00,2026-03-18T11:30:00+00:00,2349.71,2290.96725,2290.96725,2467.1955,stoploss,-0.024999999999999953,-0.026199999999999952,10.0,2.0,-1.0,1.0,,-1.0,0.8561056470798535,2,154
BTC/USDT,long,2026-03-17T07:30:00+00:00,2026-03-18T12:30:00+00:00,74323.5,72465.4125,72465.4125,78039.675,stoploss,-0.02499999999999992,-0.02619999999999992,10.0,2.0,-1.0,1.0,,-1.0,0.22727670252343027,47,116
ETH/USDT,short,2026-03-20T17:30:00+00:00,2026-03-23T11:15:00+00:00,2124.67,2177.78675,2177.78675,2018.4365,stoploss,-0.025000000000000064,-0.026200000000000064,10.0,2.0,-1.0,1.0,,-1.0,1.7935961819953166,247,263
BTC/USDT,short,2026-03-19T12:00:00+00:00,2026-03-23T14:00:00+00:00,69780.0,71524.5,71524.5,66291.0,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,1.40160504442534,325,392
BTC/USDT,short,2026-03-24T17:00:00+00:00,2026-03-25T00:45:00+00:00,69205.2,70935.33,70935.33,65744.94,stoploss,-0.025000000000000067,-0.026200000000000067,10.0,2.0,-1.0,1.0,,-1.0,0.14033627530879314,3,31
ETH/USDT,long,2026-03-25T08:30:00+00:00,2026-03-26T05:30:00+00:00,2183.12,2128.542,2128.542,2292.276,stoploss,-0.02499999999999999,-0.02619999999999999,10.0,2.0,-1.0,1.0,,-1.0,0.22591520392832154,12,84
ETH/USDT,short,2026-03-26T09:30:00+00:00,2026-03-27T13:30:00+00:00,2082.62,1978.489,2134.6855,1978.489,takeprofit,0.04999999999999993,0.048799999999999934,10.0,2.0,1.9999999999999911,1.0,,-0.15922251779009014,1.9999999999999913,112,112
BTC/USDT,short,2026-03-26T09:30:00+00:00,2026-03-27T14:15:00+00:00,69425.3,65954.035,71160.9325,65954.035,takeprofit,0.04999999999999999,0.04879999999999999,10.0,2.0,2.0000000000000084,1.0,,-0.35992642451671064,2.0000000000000084,115,115
ETH/USDT,short,2026-03-28T02:45:00+00:00,2026-03-28T13:30:00+00:00,1986.03,2035.68075,2035.68075,1886.7285,stoploss,-0.02500000000000001,-0.026200000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.008861900374114277,1,43
BTC/USDT,short,2026-03-27T14:15:00+00:00,2026-03-30T04:00:00+00:00,65733.9,67377.2475,67377.2475,62447.205,stoploss,-0.025000000000000057,-0.026200000000000057,10.0,2.0,-1.0,1.0,,-1.0,0.0837315296977608,14,247
ETH/USDT,short,2026-03-28T23:30:00+00:00,2026-03-30T04:00:00+00:00,1994.75,2044.61875,2044.61875,1895.0125,stoploss,-0.025000000000000046,-0.026200000000000046,10.0,2.0,-1.0,1.0,,-1.0,1.0676024564481748,93,114
ETH/USDT,long,2026-04-01T15:30:00+00:00,2026-04-02T02:30:00+00:00,2130.34,2077.0815,2077.0815,2236.857,stoploss,-0.02500000000000017,-0.02620000000000017,10.0,2.0,-1.0,1.0,,-1.0,0.5738051203094292,6,44
ETH/USDT,short,2026-04-02T13:30:00+00:00,2026-04-02T14:45:00+00:00,2017.3,2067.7325,2067.7325,1916.435,stoploss,-0.02500000000000006,-0.02620000000000006,10.0,2.0,-1.0,1.0,,-1.0,0.00019828483616697332,1,5
BTC/USDT,short,2026-04-02T04:00:00+00:00,2026-04-05T22:45:00+00:00,66527.3,68190.4825,68190.4825,63200.935,stoploss,-0.02499999999999993,-0.026199999999999928,10.0,2.0,-1.0,1.0,,-1.0,0.4334461191120101,38,363
ETH/USDT,short,2026-04-02T18:15:00+00:00,2026-04-05T23:15:00+00:00,2043.63,2094.72075,2094.72075,1941.4485,stoploss,-0.02499999999999992,-0.02619999999999992,10.0,2.0,-1.0,1.0,,-1.0,0.38676277016877375,266,308
BTC/USDT,long,2026-04-06T09:15:00+00:00,2026-04-07T14:00:00+00:00,69879.7,68132.7075,68132.7075,73373.685,stoploss,-0.0249999999999999,-0.0261999999999999,10.0,2.0,-1.0,1.0,,-1.0,0.14041273789097772,30,115
ETH/USDT,long,2026-04-06T00:00:00+00:00,2026-04-07T14:00:00+00:00,2118.16,2065.206,2065.206,2224.068,stoploss,-0.02499999999999987,-0.02619999999999987,10.0,2.0,-1.0,1.0,,-1.0,0.8903954375495777,65,152
ETH/USDT,long,2026-04-07T21:15:00+00:00,2026-04-07T23:15:00+00:00,2130.64,2237.172,2077.374,2237.172,takeprofit,0.05000000000000007,0.04880000000000007,10.0,2.0,2.0,1.0,,-0.003754740359700706,2.0,8,8
ETH/USDT,long,2026-04-07T23:15:00+00:00,2026-04-08T14:45:00+00:00,2262.19,2205.63525,2205.63525,2375.2995,stoploss,-0.025000000000000105,-0.026200000000000105,10.0,2.0,-1.0,1.0,,-1.0,0.09884227231134647,1,62
BTC/USDT,long,2026-04-07T20:00:00+00:00,2026-04-10T14:15:00+00:00,69403.0,72873.15,67667.925,72873.15,takeprofit,0.04999999999999992,0.04879999999999992,10.0,2.0,2.0,1.0,,-0.11158019105802697,2.0,265,265
ETH/USDT,long,2026-04-09T15:30:00+00:00,2026-04-11T19:30:00+00:00,2213.5,2324.175,2158.1625,2324.175,takeprofit,0.05000000000000008,0.04880000000000008,10.0,2.0,2.0,1.0,,-0.6756720126496465,2.0,208,208
ETH/USDT,long,2026-04-11T19:30:00+00:00,2026-04-12T01:30:00+00:00,2317.78,2259.8355,2259.8355,2433.669,stoploss,-0.025000000000000026,-0.026200000000000025,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,24
BTC/USDT,long,2026-04-10T14:30:00+00:00,2026-04-12T13:00:00+00:00,72839.7,71018.7075,71018.7075,76481.685,stoploss,-0.024999999999999904,-0.026199999999999904,10.0,2.0,-1.0,1.0,,-1.0,0.4448672907768752,114,186
ETH/USDT,long,2026-04-13T19:15:00+00:00,2026-04-13T22:45:00+00:00,2240.56,2352.588,2184.546,2352.588,takeprofit,0.050000000000000114,0.048800000000000114,10.0,2.0,2.0,1.0,,-0.013032456171671664,2.0,14,14
BTC/USDT,long,2026-04-13T14:00:00+00:00,2026-04-14T13:30:00+00:00,71534.1,75110.805,69745.7475,75110.805,takeprofit,0.049999999999999815,0.048799999999999816,10.0,2.0,1.9999999999999836,1.0,,-0.056867983241565175,1.9999999999999838,94,94
ETH/USDT,long,2026-04-13T22:45:00+00:00,2026-04-14T14:30:00+00:00,2351.66,2469.243,2292.8685,2469.243,takeprofit,0.05000000000000004,0.04880000000000004,10.0,2.0,2.000000000000008,1.0,,-0.13386288834270116,2.0000000000000075,63,63
ETH/USDT,long,2026-04-14T14:30:00+00:00,2026-04-14T18:45:00+00:00,2374.05,2314.69875,2314.69875,2492.7525,stoploss,-0.025000000000000067,-0.026200000000000067,10.0,2.0,-1.0,1.0,,-1.0,0.1002506265664127,1,17
ETH/USDT,long,2026-04-15T08:15:00+00:00,2026-04-17T13:45:00+00:00,2322.76,2438.898,2264.691,2438.898,takeprofit,0.04999999999999996,0.04879999999999996,10.0,2.0,1.9999999999999845,1.0,,-0.6185744545282305,1.9999999999999842,214,214
BTC/USDT,long,2026-04-14T13:30:00+00:00,2026-04-17T14:30:00+00:00,75154.9,78912.645,73276.0275,78912.645,takeprofit,0.050000000000000135,0.048800000000000135,10.0,2.0,2.000000000000008,1.0,,-0.8431652493716306,2.0000000000000075,292,292
ETH/USDT,long,2026-04-17T13:45:00+00:00,2026-04-17T14:30:00+00:00,2435.2,2556.96,2374.32,2556.96,takeprofit,0.05000000000000009,0.04880000000000009,10.0,2.0,2.000000000000015,1.0,,-0.12122207621550092,2.000000000000015,3,3
BTC/USDT,long,2026-04-17T14:30:00+00:00,2026-04-17T14:45:00+00:00,77930.5,81827.025,75982.2375,81827.025,takeprofit,0.049999999999999926,0.04879999999999993,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
BTC/USDT,long,2026-04-17T14:45:00+00:00,2026-04-17T16:15:00+00:00,77872.3,81765.915,75925.4925,81765.915,takeprofit,0.04999999999999988,0.04879999999999988,10.0,2.0,1.9999999999999851,1.0,,-0.23222635006286113,1.9999999999999851,6,6
ETH/USDT,long,2026-04-17T14:30:00+00:00,2026-04-18T08:15:00+00:00,2444.18,2383.0755,2383.0755,2566.389,stoploss,-0.024999999999999967,-0.026199999999999966,10.0,2.0,-1.0,1.0,,-1.0,0.2831215376936266,8,71
BTC/USDT,long,2026-04-18T06:45:00+00:00,2026-04-19T07:15:00+00:00,77080.4,75153.39,75153.39,80934.42,stoploss,-0.024999999999999935,-0.026199999999999935,10.0,2.0,-1.0,1.0,,-1.0,0.010690136532766242,1,98
ETH/USDT,long,2026-04-22T02:00:00+00:00,2026-04-27T15:15:00+00:00,2333.0,2274.675,2274.675,2449.65,stoploss,-0.02499999999999992,-0.02619999999999992,10.0,2.0,-1.0,1.0,,-1.0,1.479982854693535,49,533
ETH/USDT,short,2026-04-27T16:00:00+00:00,2026-04-29T04:30:00+00:00,2276.97,2333.89425,2333.89425,2163.1215,stoploss,-0.025000000000000015,-0.026200000000000015,10.0,2.0,-1.0,1.0,,-1.0,0.2580622493928263,90,146
ETH/USDT,short,2026-04-29T17:00:00+00:00,2026-05-02T21:30:00+00:00,2268.98,2325.7045,2325.7045,2155.531,stoploss,-0.024999999999999915,-0.026199999999999914,10.0,2.0,-1.0,1.0,,-1.0,0.831915662544407,7,306
BTC/USDT,long,2026-04-20T18:00:00+00:00,2026-05-04T02:30:00+00:00,76200.0,80010.0,74295.0,80010.0,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,-0.662362204724411,2.0,1282,1282
ETH/USDT,long,2026-05-03T20:30:00+00:00,2026-05-08T02:00:00+00:00,2335.45,2277.06375,2277.06375,2452.2225,stoploss,-0.02500000000000001,-0.026200000000000008,10.0,2.0,-1.0,1.0,,-1.0,1.4777451882934796,251,406
ETH/USDT,short,2026-05-08T02:00:00+00:00,2026-05-09T18:15:00+00:00,2277.15,2334.07875,2334.07875,2163.2925,stoploss,-0.025000000000000015,-0.026200000000000015,10.0,2.0,-1.0,1.0,,-1.0,0.20991151219726878,4,161
ETH/USDT,long,2026-05-10T22:30:00+00:00,2026-05-12T01:30:00+00:00,2364.94,2305.8165,2305.8165,2483.187,stoploss,-0.025000000000000064,-0.026200000000000064,10.0,2.0,-1.0,1.0,,-1.0,0.2599643119909994,2,108
BTC/USDT,long,2026-05-04T02:30:00+00:00,2026-05-16T09:15:00+00:00,80066.1,78064.4475,78064.4475,84069.405,stoploss,-0.025000000000000137,-0.026200000000000136,10.0,2.0,-1.0,1.0,,-1.0,1.365821489993882,227,1179
ETH/USDT,short,2026-05-12T08:00:00+00:00,2026-05-16T09:15:00+00:00,2284.67,2170.4365,2341.78675,2170.4365,takeprofit,0.05000000000000012,0.04880000000000012,10.0,2.0,2.0,1.0,,-0.6577755211912376,2.0,389,389
ETH/USDT,short,2026-05-16T09:15:00+00:00,2026-05-23T00:30:00+00:00,2168.47,2060.0465,2222.68175,2060.0465,takeprofit,0.04999999999999995,0.04879999999999995,10.0,2.0,1.9999999999999833,1.0,,-0.49509562041439265,1.9999999999999831,637,637
ETH/USDT,short,2026-05-23T07:00:00+00:00,2026-05-23T20:30:00+00:00,2059.85,2111.34625,2111.34625,1956.8575,stoploss,-0.02500000000000007,-0.02620000000000007,10.0,2.0,-1.0,1.0,,-1.0,0.7666577663422076,3,54
BTC/USDT,short,2026-05-17T08:45:00+00:00,2026-05-28T02:30:00+00:00,78050.6,74148.07,80001.865,74148.07,takeprofit,0.04999999999999998,0.04879999999999998,10.0,2.0,2.0,1.0,,-0.2264172216485144,2.0,1031,1031
ETH/USDT,short,2026-05-24T14:00:00+00:00,2026-05-28T03:15:00+00:00,2100.45,1995.4275,2152.96125,1995.4275,takeprofit,0.04999999999999991,0.04879999999999991,10.0,2.0,1.9999999999999956,1.0,,-0.7406032040753232,1.9999999999999956,341,341
BTC/USDT,short,2026-05-28T03:15:00+00:00,2026-06-02T06:45:00+00:00,73841.4,70149.33,75687.435,70149.33,takeprofit,0.0499999999999999,0.0487999999999999,10.0,2.0,1.999999999999992,1.0,,-0.2324441302575547,1.999999999999992,494,494
ETH/USDT,short,2026-05-28T03:15:00+00:00,2026-06-02T19:30:00+00:00,1995.32,1895.554,2045.203,1895.554,takeprofit,0.049999999999999926,0.04879999999999993,10.0,2.0,1.9999999999999956,1.0,,-0.9432071046248205,1.9999999999999953,545,545
ETH/USDT,short,2026-06-02T19:30:00+00:00,2026-06-03T03:45:00+00:00,1896.19,1801.3805,1943.59475,1801.3805,takeprofit,0.05000000000000004,0.04880000000000004,10.0,2.0,2.000000000000005,1.0,,-0.42759428116380777,2.000000000000005,33,33
ETH/USDT,short,2026-06-03T03:45:00+00:00,2026-06-03T05:45:00+00:00,1827.02,1872.6955,1872.6955,1735.669,stoploss,-0.025000000000000033,-0.026200000000000032,10.0,2.0,-1.0,1.0,,-1.0,0.00021893575330299379,1,8
BTC/USDT,short,2026-06-02T12:45:00+00:00,2026-06-03T16:15:00+00:00,69061.2,65608.14,70787.73,65608.14,takeprofit,0.04999999999999997,0.04879999999999997,10.0,2.0,2.0,1.0,,-0.07662768674740839,2.0,110,110
BTC/USDT,short,2026-06-03T16:15:00+00:00,2026-06-03T23:00:00+00:00,65596.3,62316.485,67236.2075,62316.485,takeprofit,0.05000000000000003,0.04880000000000003,10.0,2.0,2.0,1.0,,-0.3315430900828228,2.0,27,27
BTC/USDT,short,2026-06-03T23:00:00+00:00,2026-06-04T02:00:00+00:00,64566.7,61338.365,66180.8675,61338.365,takeprofit,0.04999999999999999,0.04879999999999999,10.0,2.0,2.0000000000000044,1.0,,-0.22079492989420388,2.0000000000000044,12,12
ETH/USDT,short,2026-06-03T16:00:00+00:00,2026-06-04T02:00:00+00:00,1835.93,1744.1335,1881.82825,1744.1335,takeprofit,0.05000000000000008,0.04880000000000008,10.0,2.0,2.000000000000005,1.0,,-0.2712521719237674,2.000000000000005,40,40
ETH/USDT,short,2026-06-04T02:00:00+00:00,2026-06-04T03:00:00+00:00,1746.89,1790.56225,1790.56225,1659.5455,stoploss,-0.02499999999999991,-0.02619999999999991,10.0,2.0,-1.0,1.0,,-1.0,0.2127208925576361,1,4
BTC/USDT,short,2026-06-04T02:00:00+00:00,2026-06-04T03:15:00+00:00,62403.7,63963.7925,63963.7925,59283.515,stoploss,-0.0250000000000001,-0.026200000000000098,10.0,2.0,-1.0,1.0,,-1.0,0.06307318316060989,1,5
ETH/USDT,short,2026-06-04T07:15:00+00:00,2026-06-04T15:45:00+00:00,1775.25,1686.4875,1819.63125,1686.4875,takeprofit,0.050000000000000024,0.048800000000000024,10.0,2.0,2.000000000000005,1.0,,-0.3920574566962428,2.0000000000000053,34,34
ETH/USDT,short,2026-06-04T16:00:00+00:00,2026-06-04T16:15:00+00:00,1692.29,1734.59725,1734.59725,1607.6755,stoploss,-0.02500000000000004,-0.02620000000000004,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2026-06-04T16:15:00+00:00,2026-06-04T16:30:00+00:00,1699.32,1614.354,1741.803,1614.354,takeprofit,0.04999999999999994,0.04879999999999994,10.0,2.0,1.9999999999999896,1.0,,0.0,1.9999999999999893,1,1
ETH/USDT,short,2026-06-04T16:30:00+00:00,2026-06-04T18:00:00+00:00,1689.5,1731.7375,1731.7375,1605.025,stoploss,-0.024999999999999974,-0.026199999999999973,10.0,2.0,-1.0,1.0,,-1.0,1.661556673572066,1,6
ETH/USDT,short,2026-06-04T23:15:00+00:00,2026-06-04T23:30:00+00:00,1728.98,1642.531,1772.2045,1642.531,takeprofit,0.05000000000000004,0.04880000000000004,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,short,2026-06-04T23:30:00+00:00,2026-06-04T23:45:00+00:00,1730.0,1643.5,1773.25,1643.5,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,short,2026-06-04T23:45:00+00:00,2026-06-05T01:00:00+00:00,1731.0,1644.45,1774.275,1644.45,takeprofit,0.049999999999999975,0.048799999999999975,10.0,2.0,1.9999999999999947,1.0,,0.0,1.9999999999999947,5,5
ETH/USDT,short,2026-06-05T01:00:00+00:00,2026-06-05T01:15:00+00:00,1723.12,1636.964,1766.198,1636.964,takeprofit,0.049999999999999975,0.048799999999999975,10.0,2.0,1.9999999999999896,1.0,,0.0,1.9999999999999893,1,1
ETH/USDT,short,2026-06-05T01:15:00+00:00,2026-06-05T01:30:00+00:00,1719.23,1633.2685,1762.21075,1633.2685,takeprofit,0.050000000000000065,0.048800000000000066,10.0,2.0,2.0000000000000053,1.0,,0.0,2.0000000000000053,1,1
ETH/USDT,short,2026-06-05T01:30:00+00:00,2026-06-05T01:45:00+00:00,1673.49,1589.8155,1715.32725,1589.8155,takeprofit,0.050000000000000044,0.048800000000000045,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,short,2026-06-05T01:45:00+00:00,2026-06-05T02:00:00+00:00,1665.23,1706.86075,1706.86075,1581.9685,stoploss,-0.025000000000000022,-0.026200000000000022,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2026-06-05T02:00:00+00:00,2026-06-05T02:15:00+00:00,1740.0,1653.0,1783.5,1653.0,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,0.0,2.0,1,1
ETH/USDT,short,2026-06-05T02:15:00+00:00,2026-06-05T02:30:00+00:00,1672.7,1714.5175,1714.5175,1589.065,stoploss,-0.02499999999999993,-0.026199999999999928,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2026-06-05T05:45:00+00:00,2026-06-05T14:15:00+00:00,1682.58,1598.451,1724.6445,1598.451,takeprofit,0.04999999999999995,0.04879999999999995,10.0,2.0,1.9999999999999891,1.0,,-0.1119709018293339,1.9999999999999891,34,34
BTC/USDT,short,2026-06-04T09:30:00+00:00,2026-06-05T15:30:00+00:00,63384.0,60214.8,64968.6,60214.8,takeprofit,0.049999999999999954,0.048799999999999955,10.0,2.0,2.0,1.0,,-0.7610753502461196,2.0,120,120
BTC/USDT,short,2026-06-05T15:30:00+00:00,2026-06-05T18:45:00+00:00,60263.9,57250.705,61770.4975,57250.705,takeprofit,0.049999999999999996,0.048799999999999996,10.0,2.0,2.000000000000005,1.0,,-0.9812176112067087,2.000000000000005,13,13
BTC/USDT,short,2026-06-05T18:45:00+00:00,2026-06-05T20:15:00+00:00,59394.3,60879.1575,60879.1575,56424.585,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.1181258134198074,2,6
ETH/USDT,short,2026-06-05T14:15:00+00:00,2026-06-06T04:30:00+00:00,1602.4,1522.28,1642.46,1522.28,takeprofit,0.05000000000000007,0.04880000000000007,10.0,2.0,2.0000000000000058,1.0,,-0.7636045931103335,2.0000000000000058,57,57
ETH/USDT,short,2026-06-06T04:30:00+00:00,2026-06-06T05:30:00+00:00,1521.18,1559.2095,1559.2095,1445.121,stoploss,-0.024999999999999915,-0.026199999999999914,10.0,2.0,-1.0,1.0,,-1.0,0.33105878331295935,2,4
ETH/USDT,short,2026-06-06T10:00:00+00:00,2026-06-07T01:15:00+00:00,1555.62,1594.5105,1594.5105,1477.839,stoploss,-0.025000000000000133,-0.026200000000000133,10.0,2.0,-1.0,1.0,,-1.0,0.5029505920468968,3,61
BTC/USDT,short,2026-06-05T23:30:00+00:00,2026-06-07T07:45:00+00:00,60748.9,62267.6225,62267.6225,57711.455,stoploss,-0.024999999999999935,-0.026199999999999935,10.0,2.0,-1.0,1.0,,-1.0,0.768079751238296,20,129
ETH/USDT,short,2026-06-07T19:30:00+00:00,2026-06-07T22:15:00+00:00,1606.82,1646.9905,1646.9905,1526.479,stoploss,-0.02500000000000011,-0.02620000000000011,10.0,2.0,-1.0,1.0,,-1.0,0.030121606651648127,1,11
BTC/USDT,short,2026-06-07T19:00:00+00:00,2026-06-07T23:30:00+00:00,61656.9,63198.3225,63198.3225,58574.055,stoploss,-0.02500000000000001,-0.026200000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.29647938835718296,3,18
BTC/USDT,short,2026-06-09T15:00:00+00:00,2026-06-11T10:45:00+00:00,61574.6,63113.965,63113.965,58495.87,stoploss,-0.024999999999999967,-0.026199999999999966,10.0,2.0,-1.0,1.0,,-1.0,0.42920295056727803,73,175
ETH/USDT,short,2026-06-09T22:15:00+00:00,2026-06-12T15:00:00+00:00,1647.38,1688.5645,1688.5645,1565.011,stoploss,-0.024999999999999904,-0.026199999999999904,10.0,2.0,-1.0,1.0,,-1.0,1.03461253626972,96,259
ETH/USDT,long,2026-06-15T10:45:00+00:00,2026-06-15T15:30:00+00:00,1736.3,1823.115,1692.8925,1823.115,takeprofit,0.05000000000000003,0.04880000000000003,10.0,2.0,2.0,1.0,,-0.046074987041409866,2.0,19,19
ETH/USDT,long,2026-06-15T15:45:00+00:00,2026-06-15T22:15:00+00:00,1843.23,1797.14925,1797.14925,1935.3915,stoploss,-0.025000000000000043,-0.026200000000000043,10.0,2.0,-1.0,1.0,,-1.0,0.01063350748414486,4,26
ETH/USDT,long,2026-06-16T10:30:00+00:00,2026-06-17T06:30:00+00:00,1795.76,1750.866,1750.866,1885.548,stoploss,-0.025000000000000005,-0.026200000000000005,10.0,2.0,-1.0,1.0,,-1.0,0.799438677774315,8,80
BTC/USDT,long,2026-06-14T21:30:00+00:00,2026-06-18T15:30:00+00:00,64869.9,63248.1525,63248.1525,68113.395,stoploss,-0.025000000000000074,-0.026200000000000074,10.0,2.0,-1.0,1.0,,-1.0,1.52237015934971,62,360
BTC/USDT,short,2026-06-18T16:00:00+00:00,2026-06-20T10:30:00+00:00,62631.9,64197.6975,64197.6975,59500.305,stoploss,-0.02500000000000001,-0.026200000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.20149476544700057,5,170
ETH/USDT,short,2026-06-19T02:15:00+00:00,2026-06-22T01:15:00+00:00,1703.87,1746.46675,1746.46675,1618.6765,stoploss,-0.025000000000000095,-0.026200000000000095,10.0,2.0,-1.0,1.0,,-1.0,0.5268007535786121,42,284
BTC/USDT,short,2026-06-21T13:00:00+00:00,2026-06-22T07:00:00+00:00,63315.5,64898.3875,64898.3875,60149.725,stoploss,-0.024999999999999953,-0.026199999999999952,10.0,2.0,-1.0,1.0,,-1.0,0.3177105132234618,43,72
ETH/USDT,long,2026-06-22T08:30:00+00:00,2026-06-23T06:15:00+00:00,1748.58,1704.8655,1704.8655,1836.009,stoploss,-0.024999999999999897,-0.026199999999999897,10.0,2.0,-1.0,1.0,,-1.0,0.6320557252170385,22,87
BTC/USDT,short,2026-06-23T06:00:00+00:00,2026-06-24T16:45:00+00:00,63206.0,60045.7,64786.15,60045.7,takeprofit,0.050000000000000044,0.048800000000000045,10.0,2.0,2.0,1.0,,-0.05948802328892821,2.0,139,139
ETH/USDT,short,2026-06-23T08:00:00+00:00,2026-06-24T16:45:00+00:00,1679.65,1595.6675,1721.64125,1595.6675,takeprofit,0.05000000000000004,0.04880000000000004,10.0,2.0,2.0000000000000107,1.0,,-0.017860863870449283,2.0000000000000107,131,131
